ARTICLE_ID,ENTITY,GIVEN_MAIN_ROLE,GIVEN_SUB_ROLES,PRED_M,PRED_S,CONTEXT
EN_CC_200324.txt,Al Jaber,Antagonist,['Saboteur'],protagonist,Guardian,"There is no science that says the world should phase out fossil fuels to curb global warming to 1.5 degrees Celsius , according to Sultan Al Jaber , the president of the COP28 climate summit , the Guardian and the Centre for Climate Reporting report . There is no science out there , or no scenario out there , that says that the phase out of fossil fuel is whats going to achieve 1.5 C , Al Jaber said in an online event last month , the remarks from which the Guardian reported on December 3 , days after the COP28 summit in Dubai began on November 30 . Al Jaber made those comments in response to questions from Mary Robinson , the chair of the Elders group and a former UN special envoy for climate change . Al Jabers presidency of COP28 has stirred controversy in recent months . Al Jaber is the first CEO designated to be president of any climate summit so far . But Al Jaber is also the chief executive of the national oil company of OPEC third largest producer , the United Arab Emirates ( UAE ) . The recent comments from COP28 President show how entrenched Al Jaber is in fossil fuel fantasy and is clearly determined that this COP does nt do anything to harm the interests of the oil and gas industry , said Mohamed Adow , the director of Power Shift Africa . Last week , Al Jaber denied reports of plans to use the climate summit in Dubai to push oil deals ."
EN_UA_300142.txt,Charles McGonigal,Antagonist,"['Conspirator', 'Corrupt']",protagonist,Conspirator,"Expressing deep remorse , Charles McGonigal pleaded guilty in Manhattan federal court to one count of conspiring to violate the International Emergency Economic Powers Act ( IEEPA ) for the purpose of money laundering . After FBI counterintelligence official tenure as a high level FBI official who supervised and participated in investigations of Russian oligarchs , Charles McGonigal has now admitted that he agreed to evade U.S. sanctions by providing services to one of those oligarchs , Oleg Deripaska , U.S. Attorney Damian Williams said , according to the press release ."
EN_UA_027879.txt,Vladimir Putin,Protagonist,['Guardian'],protagonist,Scapegoat,"Russian President Vladimir Putin is in Vietnam , where Russian President Vladimir Putin signed at least a dozen energy and trade deals with the country President To Lam , on his tour to shore up ties in Asia in an effort to offset the West drive to isolate Moscow . On Russian President Vladimir Putin last day in the country he made some wide ranging remarks to the press , and among the most interesting was a statement on the future of Ukrainian President Volodymyr Zelensky . Putin predicted at a moment things are going very badly for Ukrainian forces , and at a rare time Western media seems to be turning on Zelensky , that the Ukrainian leader will soon be replaced over Russian President Vladimir Putin poor and unpopular decision making . Putin suggested Washington is essentially going to make Russian President Vladimir Putin a scapegoat . In the West , Washington simply do not want to replace Russian President Vladimir Putin [ Zelenskyy ] , the time is not right . Washington will blame all unpopular decisions on Russian President Vladimir Putin , including lowering the [ military ] draft age , and that it , Putin asserted , according to Russian media translation . That when Russian President Vladimir Putin followed with : And then theyll replace him . Indeed Zelensky celebrity power on display throughout the first part of the war , where it seemed Russian President Vladimir Putin could simply do no wrong in the media eyes , is waning fast ."
EN_UA_002668.txt,Vlad Putin,Antagonist,['Incompetent'],antagonist,Foreign Adversary,"MAD Vlad Putin may abandon plans to capture Kyiv as countless Russian soldiers would be killed , spooks now believe ."
EN_UA_029155.txt,US Navy,Antagonist,['Saboteur'],protagonist,Exploited,"According to Hershs sources , the explosives were planted in June 2022 by US Navy divers under the guise of the BALTOPS 22 NATO exercise and were detonated three months later with a remote signal sent by a sonar buoy ."
EN_CC_200073.txt,DeSantis,Antagonist,['Incompetent'],antagonist,Conspirator,"Today , Florida Chief Financial Officer Jimmy Patronis announced the DeSantis administration would be following the lead from West Virginia . As part of the ongoing 2024 positioning effort , the ConInc influencers in / around Florida Governor Ron DeSantis attempted to claim Florida had led the way on the initiative . However , the reality of DeSantis as a bandwagoneer is brutally obvious to anyone who followed the previous effort and the backlash against West Virginia ."
EN_UA_001052.txt,Blinken,Protagonist,['Peacemaker'],protagonist,Foreign Adversary,"The U.S. Department of State are in the process of temporarily relocating Ukraine Embassy operations in Ukraine from our Embassy in Kyiv to Lviv due to the dramatic acceleration in the buildup of Russian forces , Secretary of State Antony Blinken said in a statement . The U.S. Department of State commitment to Ukraines sovereignty and territorial integrity is unwavering , Blinken added , noting that the path for diplomacy is available ."
EN_UA_012234.txt,Solovyov,Antagonist,['Bigot'],antagonist,Instigator,"At one point host Vladimir Solovyov bizarrely raised Vladimir Solovyov hand as if to cast a spell , then stared manically at the camera and said : London will turn to dust ! Solovyov was responding to a panellist who made a wildly exaggerated claim about a news story published by The Sun . Vladimir Solovyov fumed : The British press is saying Well give them hell ! After Germany finally agree to send tanks , Solovyov , and other Kremlin propagandists threatened nuclear strikes on the West . Solovyov said : it time to send a clear , resolute message that we now consider Germany a direct party to the conflict , rekindling memories of World War Two ."
EN_UA_016012.txt,Vasyl Lomachenko,Protagonist,['Martyr'],protagonist,Guardian,"Arsenal man Zinchenko also stated ARSENAL star Oleksandr Zinchenko would fight for his country on the front line much like fellow sports stars Wladimir Klitschko , Oleksandr Usyk and Vasyl Lomachenko ."
EN_UA_002416.txt,Meta,Protagonist,['Guardian'],antagonist,Terrorist,"Meta the parent company of Facebook and Instagram on Sunday clarified Facebook recent violent speech policy to specifically not include calls for the death of a head of state . The new announcement by Meta is likely in response to the violent posts users have been sharing towards Russian President Vladimir Putin following Russia invasion of Ukraine . We do not permit calls to assassinate a head of state … So , in order to remove any ambiguity about We stance , We are further narrowing We guidance to make explicit that We are not allowing calls for the death of a head of state on We platforms , Meta global affairs President Nick Clegg said , per Reuters . Meta clarification came shortly after the company revealed last week that Facebook would take a more relaxed stance on users calling for violence against Russian forces in the context of the Ukraine invasion . As a result of the Russian invasion of Ukraine We have temporarily made allowances for forms of political expression that would normally violate We rules like violent speech , a Meta spokesperson said . However , it appears that Meta initial policy sparked confusion among both Facebook and Instagram users on what type of speech is exactly permitted . Meta stands against Russophobia . Last Friday , the Kremlin opened a court case against Meta in direct retaliation to the social media giant violent speech policy . A criminal case has been initiated … in connection with illegal calls for murder and violence against citizens of the Russian Federation by employees of the American company Meta , Russia Investigative Committee said , according to Reuters . The Russian prosecutor general office asked a court to designate Meta an extremist organization and ban Russia Investigative Committee from operating in the country after the social media giant changed its hate speech rules on Friday , per the Wall Street Journal . The prosecutor office added that Meta actions not only constitute terrorist activity but also incite hatred and enmity towards Russian citizens ."
EN_UA_300108.txt,Putin,Antagonist,['Tyrant'],antagonist,Exploited,"The use of poison , a notorious tool in Putins arsenal to silence critics , has now found Ukraine way to the Ukrainian battlefield . Moscow has levied charges against Budanov , linking Budanov unit to the killings of pro war Russian figures , including Vladlen Tatarsky , a blogger , and Darya Dugina , a journalist and the daughter of a close ally of Putin . Notable victims include Alexei Navalny , Putins vocal opposition politician currently serving a 30 year jail term , and the 2018 poisoning of former Russian spy Sergei Skripal and his daughter Yulia in London ."
